,loan_amnt,term,int_rate,installment,annual_inc,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,application_type,emp_length,grade,home_ownership,purpose,pymnt_plan,verification_status,debt_settlement_flag
0,-0.45442582862205727,-0.6298000037255779,-1.1852453707837345,-0.3979137879525414,0.5720873397938168,-0.7668710483572937,0.6421703157401991,-0.5830496728127045,-0.5830496728127045,-0.6528529991809441,-0.9389579097761132,-0.378095138511703,-0.1583898804894289,1.0501939649789094,-0.4341696381258056,-0.17376920032531246,-0.17376920032531246,-0.24250644977769725,-0.24226017570452202,-0.10027820466893779,-0.5149523122626203,-0.18666332062236934,-0.24887240246831693,-0.24533622144193598,-0.15643500146148664,0.8927498890736438,0.618961374492127,-0.1966481674406097,-0.06337242505244779,-0.15052093892325896,-0.6744424500718619,-0.4575805626613883,-1.5110474027076457,-0.4551125938690695,-0.3311219389093227,0.5063329662374523,-0.156812512046795,0.0,-0.6052587704413668,-0.7705590068260222,3.165322634651165,2.306503404445682,-0.8426138527154623,1.2749995875006044,2.5248074771531854,-0.3875243234741222,0.5408435730565908,-0.29186141475953864,0.36823272862613804,0.7331734281007887,-0.6513149227907348,-0.5698399701924923,0.15549495658360438,-0.2796650680328809,-0.9315384586045515,0.0,-0.06337242505244779,-0.21013993727105756,-1.2789579939200486,0.16289368236119378,-0.031834617408387694,-0.33912354473245915,-0.16381273202031815,-0.7475467961535827,-0.223820433559731,-0.20445945694466391,-0.13768130787908087,0,2.0,0,0,0,0,0,0
1,0.5459362206272496,-0.6298000037255779,0.03787820592285023,0.895940057657892,0.5969217551198707,-1.4031979356719761,-0.3739219560006223,-0.5830496728127045,-0.5830496728127045,-0.6528529991809441,-0.5769849299086833,-0.378095138511703,0.264231651301097,1.1190072510241156,-0.916937953313877,-0.17376920032531246,-0.17376920032531246,0.5663455834039974,0.5667197109027369,0.9189754442846432,-0.9307157625966891,-0.18666332062236934,-0.24887240246831693,-0.24533622144193598,2.180650253124441,0.8291274625433099,0.5829752480681661,-0.1966481674406097,-0.06337242505244779,-0.15052093892325896,-0.8008006316407031,-0.12347635674853676,-0.5391043906744258,-0.6731315161372584,-0.44503365093430497,1.0839571026149848,-0.156812512046795,0.0,0.34922371384116957,-1.0711932647345621,-0.511085185365063,-0.40794243131756186,-0.8426138527154623,-0.6056281034096133,0.5445663186016674,-0.3875243234741222,0.9885617626729739,0.008407530466324028,0.6912438940876627,-0.2954088223211932,-0.6513149227907348,0.0826485452950945,-0.5205700720407621,0.021698151830137333,-0.5682239271675189,0.0,-0.06337242505244779,-0.21013993727105756,0.555111787036044,0.6984345558774441,0.9244897190771723,-0.33912354473245915,-0.16381273202031815,-0.9143371825622675,-0.6182124955332458,0.08607634697950577,-1.06375076010614,0,2.0,0,1,1,0,1,0
2,2.251098804574932,-0.6298000037255779,0.23100298119231105,2.9594321604801204,5.638308066308811,-0.6660788123895099,0.6421703157401991,-0.9132023754246554,-0.9132023754246554,0.34234974347293406,-1.1199443997098282,1.1714751012903586,1.477570299124171,1.4329678686053675,-0.8364765674491984,-0.17376920032531246,-0.17376920032531246,1.0721607785954324,1.07261493940745,0.5237308858333195,1.90330667056599,7.896747997118326,1.1871972036472291,1.1922866044705547,-0.7867351768768751,-0.5705659211240341,-0.20871953325897305,-0.1966481674406097,-0.06337242505244779,-0.15052093892325896,-0.15428795044229549,0.6033468280443333,-1.1870663986965724,0.4206371819700502,-0.47624163019421606,1.2220056383530113,-0.156812512046795,0.0,0.07651443261758775,2.1578413572460517,1.4238662988540045,-0.7957204078551681,-0.8426138527154623,1.6379277383780146,-0.7755944537660112,-0.3875243234741222,-0.3545928061761753,-0.892399305211264,-0.600800767758436,-0.2954088223211932,-0.38306330714380943,-1.0048323138508835,-0.7459250815822176,-0.8823915077589173,-1.1131957243230677,0.0,-0.06337242505244779,-0.21013993727105756,-0.6676014002680177,-0.004462840612634533,1.3075552096022003,-0.33912354473245915,2.761414625485363,-0.3105308032822581,1.3996977518609854,1.1541023304190592,-0.1677114261292216,0,0.0,0,0,0,0,1,0
3,-0.8181938465308961,-0.6298000037255779,-1.0178705655502018,-0.7800404993877631,1.0439412309888407,-0.7923726984214318,-0.3739219560006223,-0.7481260241186799,-0.7481260241186799,0.34234974347293406,-1.1199443997098282,-0.378095138511703,-0.42343142386477967,1.5877977622070805,-0.5146310239904841,-0.17376920032531246,-0.17376920032531246,-0.5823988837449948,-0.5822058964200438,-0.4709158951975127,-0.5578709859117358,-0.18666332062236934,-0.24887240246831693,-0.24533622144193598,-0.8238081288999963,0.2565256237703056,0.2591001102525183,-0.1966481674406097,-0.06337242505244779,-0.09915561715037506,0.5157825332332785,-0.7154855637169228,-0.5391043906744258,1.4649790147109936,-0.4958048410735633,0.8550871617861513,-0.156812512046795,0.0,1.4400608387354967,-0.9821164475764762,-0.5755835681723652,-0.5372017568300973,1.7516406199306653,-0.5396411668864478,-0.4455542606740916,-0.3875243234741222,-0.8023109957925584,-0.892399305211264,-0.9238119332199607,-1.1182746226587787,0.28756573197350405,-1.2223284856800791,-1.3093126054358564,-0.8823915077589173,-1.1131957243230677,0.0,-0.06337242505244779,-0.21013993727105756,-0.05624480661598689,-0.41727559728141134,1.3075552096022003,-0.33912354473245915,-0.16381273202031815,0.44631095657617953,-0.7719342402095354,-0.707782046841465,-0.16369204968823942,0,2.0,0,1,0,0,0,0
4,-0.34643219830537075,-0.6298000037255779,0.8919188787811322,-0.05894436196844831,-1.0173152410736326,0.4147054046144356,-0.3739219560006223,0.5724847863291241,0.5724847863291241,0.34234974347293406,-0.7579714198423982,-0.378095138511703,-0.545296916635685,-0.4335925153708424,-1.3997062685019483,-0.17376920032531246,-0.17376920032531246,-1.1185162376599707,-1.1184079416088146,-1.1114426860267326,-0.4145595944326084,-0.18666332062236934,-0.24887240246831693,-0.24533622144193598,-0.796237754813624,-2.2247490109127135,-4.706985336254082,-0.1966481674406097,-0.06337242505244779,-0.15052093892325896,-0.8194660018853553,-0.6422170975079642,-1.1870663986965724,-0.6734088057045312,-0.3195806795810305,-0.4890696335577917,-0.156812512046795,0.0,-1.520782785977677,-1.4052313290773844,2.0043517441197247,0.23835419624511522,-0.8426138527154623,0.6811171587921145,-1.1056346468579308,-0.3875243234741222,0.09312538344020777,-0.29186141475953864,-0.2777896022969113,-0.9125581725743823,-0.7854407306141975,-0.7873361420216879,-1.0839575958944008,-0.2796650680328809,-0.7498811928860353,0.0,-0.06337242505244779,-0.21013993727105756,-0.6676014002680177,0.6984345558774441,-1.3712244444189758,-0.33912354473245915,-0.16381273202031815,-0.9053556956422664,-0.6764712783590883,-0.5645601716675784,-0.5764589691656639,0,0.0,1,0,0,0,1,0
5,-1.6139363857064812,-0.6298000037255779,-1.163787062420461,-1.6519906090852494,-0.9179775797694169,-2.03831045869789,-0.3739219560006223,2.0581719480829035,2.0581719480829035,-0.6528529991809441,0.1469610298261764,-0.378095138511703,-0.7380461412196448,-2.0894122108336095,-0.6755537957198413,-0.17376920032531246,-0.17376920032531246,-1.4155585252299365,-1.4154969952816512,-1.2816858432287703,-1.031982676855036,-0.18666332062236934,-0.24887240246831693,-0.24533622144193598,-0.7555368457152195,0.3837704768309732,0.33107236310044,-0.1966481674406097,-0.06337242505244779,-0.15052093892325896,-0.7065175322992687,-0.7682388593873731,-0.8630853946854992,-0.6582272018963489,-0.21948742603431728,-2.145652062414111,-0.156812512046795,0.0,-0.5078625985758018,-0.7482898025365007,-0.7045803337869697,-0.7957204078551681,-0.8426138527154623,-0.7046085081943616,-0.28053416412813176,-0.3875243234741222,-0.8023109957925584,-1.1926682504371267,-0.2777896022969113,-0.9125581725743823,0.5558173476204294,-1.0048323138508835,-1.1966351006651286,-1.1837547276219356,0.15840513570654619,0.0,-0.06337242505244779,-0.21013993727105756,-0.05624480661598689,0.04016556551371873,-1.3712244444189758,-0.33912354473245915,-0.16381273202031815,-0.8396777309461569,-0.3239339177882537,-0.6382171360427201,-0.21663517376436134,0,0.0,0,0,0,0,0,0
6,0.5459362206272496,1.5878056431954701,1.0378353756513914,0.23175808174425502,-0.4510905716396037,1.046174834774044,-0.3739219560006223,-1.0782787267306309,-1.0782787267306309,-0.6528529991809441,0.1469610298261764,-0.378095138511703,0.5686681917802415,0.5857042841737697,0.8532125357090514,-0.17376920032531246,-0.17376920032531246,-0.45415519991834896,-0.4539420143422931,-0.9376170838971796,1.0073689770581165,-0.18666332062236934,1.1193764068839505,1.124392454296182,-0.7851454147851842,-1.2067901864273725,-0.5685807974985818,-0.1966481674406097,-0.06337242505244779,-0.15052093892325896,-0.20212259467928553,0.32492665645029034,0.7568196253698674,-0.2953938031199733,-0.11064765757064722,0.4191444173502779,-0.156812512046795,0.0,-0.07931944236731613,1.088919551349021,-0.769078716594272,-0.9249797333677036,0.19508793634298874,-0.7376019764559444,0.5445663186016674,-0.3875243234741222,1.436279952289357,1.2094833113697747,0.6912438940876627,1.3503227783539777,0.4216915397969667,0.5176408889534857,0.8315599852079709,1.2271510312822103,0.15840513570654619,0.0,-0.06337242505244779,-0.21013993727105756,1.166468380688075,0.6984345558774441,0.5414242285521441,-0.33912354473245915,-0.16381273202031815,-0.27571575915682683,-0.050733080771753515,0.4298088473968333,-0.4884423054453026,0,missing,1,1,1,0,1,0
7,-1.2729038689169447,-0.6298000037255779,0.2653362745735485,-1.232838248383212,-1.3153282249862792,0.25198058991945954,-0.3739219560006223,-0.41797332150672895,-0.41797332150672895,1.337552486126812,-0.5769849299086833,-0.378095138511703,-0.5431613170233686,0.0825071299682018,-1.1583221109079127,-0.17376920032531246,-0.17376920032531246,-1.01217253640845,-1.0120475475378967,-0.9342130083582313,-0.6323394086594679,-0.18666332062236934,-0.24887240246831693,-0.24533622144193598,-0.7409815239228982,-0.1888313619420312,0.007197225284792174,-0.1966481674406097,-0.06337242505244779,-0.15052093892325896,-0.7258871162743585,-0.7066933477718478,0.7568196253698674,-0.5952824701254377,-0.47556882135445017,0.5862558027173626,-0.156812512046795,0.0,-1.442865848485225,-1.6167887698278383,-0.12409488852124949,0.36761352175765066,-0.8426138527154623,-0.4076672938401167,-1.1056346468579308,-0.3875243234741222,-0.8023109957925584,-0.5921303599854013,-0.9238119332199607,-1.1182746226587787,-0.5171891149672722,-0.7873361420216879,-0.9712800911236731,-0.5810282878958991,-0.5682239271675189,0.0,-0.06337242505244779,-0.21013993727105756,-0.6676014002680177,0.6984345558774441,-0.031834617408387694,-0.33912354473245915,-0.16381273202031815,-0.8302586153531424,-0.3843907087032364,-0.6955058861122747,-0.23458156156772764,0,0.0,0,0,0,0,0,0
8,-1.2217489913985142,-0.6298000037255779,1.6257930248050827,-1.1162585501609463,-1.588506793572872,2.0492397372968068,-0.3739219560006223,0.2423320837171731,0.2423320837171731,-0.6528529991809441,-1.1199443997098282,-0.378095138511703,-0.3708138844804738,0.5254926588842149,-1.641090426095984,-0.17376920032531246,-0.17376920032531246,-0.900228654380758,-0.9000863086206592,-0.8820920831276504,-0.3542312989131978,-0.18666332062236934,-0.24887240246831693,-0.24533622144193598,-0.8366477074537381,0.7018826094826424,0.5110029952202444,-0.1966481674406097,-0.06337242505244779,-0.15052093892325896,-0.904401590552244,-0.5748101085957222,-1.5110474027076457,-0.7485542784354428,-0.4533143751160392,-0.22023827448900313,-0.156812512046795,0.0,0.018076729498248796,-1.0043856518659977,2.1978468925416315,5.0209492402089255,-0.8426138527154623,2.0008558892554253,2.6898275736991453,-0.3875243234741222,-0.8023109957925584,-0.29186141475953864,-0.600800767758436,-1.1182746226587787,-1.1878181540845856,-0.5698399701924923,-1.0839575958944008,-0.2796650680328809,-1.1131957243230677,0.0,-0.06337242505244779,-0.21013993727105756,-1.2789579939200486,0.6984345558774441,0.41552158481314877,-0.33912354473245915,-0.16381273202031815,-1.0180215143223992,-0.9415741908366508,-0.756886689758226,-1.06375076010614,0,missing,1,1,1,0,1,0
9,0.091226198241201,-0.6298000037255779,-1.4577658869973067,0.15574151520283144,0.4230808478374934,0.652720805213057,-0.3739219560006223,1.0677138402470505,1.0677138402470505,0.34234974347293406,1.051893479494751,-0.378095138511703,0.4399415172761495,-0.8206672493751256,0.8532125357090514,-0.17376920032531246,-0.17376920032531246,0.2906045378140436,0.29093530628647296,0.45567833112392453,-0.35186222659240945,-0.18666332062236934,-0.24887240246831693,-0.24533622144193598,-0.13943804506041735,0.6382601829523085,0.4750168687962835,-0.1966481674406097,-0.06337242505244779,-0.15052093892325896,0.6241350816312459,1.3008626263536198,-0.21512338666335257,0.08449290404367552,1.6875633530190894,-0.9395438028081944,-0.156812512046795,0.0,0.13495213573692671,0.7326122827166774,-0.7045803337869697,-0.7957204078551681,0.7139388308722142,-0.7046085081943616,-1.1056346468579308,-0.3875243234741222,1.436279952289357,0.909214366143912,1.6602773904722368,1.5560392284383742,0.4216915397969667,0.9526332326118768,0.7188824804372431,0.925787811419192,1.0666914642991276,0.0,-0.06337242505244779,-0.21013993727105756,0.555111787036044,0.6984345558774441,-0.7015295309136818,-0.33912354473245915,-0.16381273202031815,0.853056510772598,0.360410116533735,1.9234084027816494,0.47062699539593505,0,1.0,0,1,0,0,0,0
